"","group","group_name","C_0_3","C_4_3","C_24_3","C_48_3","CEv3_0_3","CEv3_4_3","CEv3_24_3","CEv3_48_3","C_0_2","C_4_2","C_24_2","C_48_2","CEv3_0_2","CEv3_4_2","CEv3_24_2","CEv3_48_2","C_0_1","C_4_1","C_24_1","C_48_1","CEv3_0_1","CEv3_4_1","CEv3_24_1","CEv3_48_1","G12_0_3","G12_4_3","G12_24_3","G12_48_3","G8_0_3","G8_4_3","G8_24_3","G8_48_3","G5_0_3","G5_4_3","G5_24_3","G5_48_3","G1_0_3","G1_4_3","G1_24_3","G1_48_3","E5_0_3","E5_4_3","E5_24_3","E5_48_3","E4_0_3","E4_4_3","E4_24_3","E4_48_3","G12_0_2","G12_4_2","G12_24_2","G12_48_2","G8_0_2","G8_4_2","G8_24_2","G8_48_2","G5_0_2","G5_4_2","G5_24_2","G5_48_2","G1_0_2","G1_4_2","G1_24_2","G1_48_2","E5_0_2","E5_4_2","E5_24_2","E5_48_2","E4_0_2","E4_4_2","E4_24_2","E4_48_2","G12_0_1","G12_4_1","G12_24_1","G12_48_1","G8_0_1","G8_4_1","G8_24_1","G8_48_1","G5_0_1","G5_4_1","G5_24_1","G5_48_1","G1_0_1","G1_4_1","G1_24_1","G1_48_1","E5_0_1","E5_4_1","E5_24_1","E5_48_1","E4_0_1","E4_4_1","E4_24_1","E4_48_1"
"Adck1",1,NA,9.36446238756117,10.0311083764329,10.0259687829194,8.87984576711098,14.1960031463783,14.2718962931651,14.5212624563224,14.9710851075888,10.6546537893982,9.60202622034984,11.0285162509114,9.35350331099288,13.5246274222624,14.2227875483134,14.3205088004126,14.6169893298693,13.3392969027373,13.7185047047074,13.995542118523,13.9731193818173,9.15963228026875,9.24847007599019,10.6677190941937,8.83855117083868,13.4313950828405,13.573884707511,13.8054335070807,13.8821891024805,13.5025416761384,13.7085774667083,13.7072309871426,13.9938138244745,14.3076824944214,14.4136768807569,14.7964839925504,14.8431937589903,12.8650932885213,12.6063832304871,12.8314902713247,12.9789244334237,14.6075436430251,14.8656355124968,15.1070542831551,15.0938619407161,15.1166875659637,15.6345402851991,15.7794511110228,15.8209932498863,14.5218573825256,14.6960670787723,14.7279694438408,14.8298148368995,13.7149990554612,13.9176373638257,14.1431035150979,14.3224603887379,10.8336202779161,9.3719451295058,7.9304365121899,10.2347686022606,14.453732604588,14.5826969948736,14.7164998964132,14.8014307928125,14.3606823598087,14.5463404977764,14.7030955879731,14.8812801584486,14.2440650505883,14.3608398460321,15.1955060602921,15.546687734894,14.9783129504792,15.2541128773029,15.4094044456417,15.4292189033214,14.2647171422443,14.4190728281659,14.6466566309404,14.6675408929506,14.9039447313285,15.2813296389802,15.4832254620009,15.6188554561561,15.4990986132902,15.716619392365,15.9957272221328,16.100869288583,10.9608811524327,11.5070962562126,11.294260309271,11.1525695446839,15.1352264229927,15.2711683416346,15.5291412155549,15.9304166391232
"Phkg2",1,NA,14.6066101950905,14.6728119776269,14.463029730017,14.5224389968557,10.2398989935958,10.4579897383014,10.3223049792819,10.6013496500575,14.6209331784648,14.6699355915977,14.604848016885,14.7097952118513,14.80874746076,15.0142299423417,14.7353323130006,14.777191225405,14.8719532999828,15.0052483221048,14.8516439459261,15.1274144558576,12.8056353290186,13.0618649346841,13.2075830186038,14.0990740283522,13.8589918361539,13.8668867929752,13.8655779679818,14.1289713961753,13.5642783629572,13.3368648509526,13.7836781669536,13.8745190682446,10.3516212867823,10.8439491449396,10.3060703649528,9.31988003725011,9.77126405054494,10.2333416518038,10.766114955022,10.2301617426844,10.5070853829259,10.5777537234405,10.572676200806,10.4091166003888,13.8167722867664,13.7119035981693,13.9712786480529,14.2526781876773,13.5334356100623,13.5841027224964,13.615546183875,13.344414706501,10.2809726338476,10.8419249865035,10.0815993549752,10.6268055513882,9.52307790412788,9.91396152484422,10.429707998529,9.98550374165471,10.2377185740191,9.7256196239273,10.2531412328978,9.2937040786087,13.284612732654,13.8611741878605,13.5460808480796,13.667223136618,13.8465949048398,13.7636150967773,14.3195679206405,14.5043870223035,14.8452031721915,15.0968829203933,15.0976420410226,14.9146758863856,15.6340378988603,15.5355923484896,15.648288010534,15.8285040587517,13.7604211795438,13.1684110133108,13.4012597203756,13.4193919530089,10.5116153180255,10.2785793622391,9.90258622523987,10.3348919645723,12.7263149124577,13.0008160033489,12.9330239675495,13.101866020228,14.0071304091793,14.1274616177206,14.159599787823,14.3454483156591
"Csnk1d",1,NA,17.8600676009803,18.1347103336032,17.7710703047928,17.938396850923,18.1453060208529,18.171116527121,17.9832828372999,18.1834698461153,17.9015468850098,18.0058074642143,17.8238094928303,17.8867292850792,17.8391925774951,17.9804390585999,17.8010300046426,17.8634420295857,17.8899391450521,17.7632387994317,17.4703055071427,17.6035019980831,17.96795739252,18.1464611953223,18.2363369324611,18.2399638866346,18.3609420332349,18.3367866759003,18.2595872082207,18.1734033079512,17.4586067208034,17.4719552419568,17.4056775958565,17.454243325641,15.6583017821425,15.5934101457064,15.718467582913,15.6517374742824,15.0771806441997,14.8566871341259,14.9032369486735,14.7269465154288,15.6584227394381,15.5475963298163,15.3398396139518,15.3797955185917,17.9769447588931,18.0852151564547,17.9512214684216,17.9200088697929,18.4405034974529,18.3960181337122,18.3766328527873,18.3355528669608,17.7055863666897,17.7552120430986,17.7447757616764,17.6005497760047,18.1792381840883,18.0158148399109,18.0705312460171,17.7607366034841,17.7989466313549,17.8456051324516,17.7235517134888,17.8643297405739,17.7299069724453,17.889843865739,17.7712418292119,17.8721365790221,17.6195904165541,17.4788390219662,17.442350328564,17.6282655325424,18.0213246851689,17.9488774178161,17.8971719085234,17.9539822706268,17.4005347252162,17.4090544162272,17.3163234840132,17.4038299137572,15.3899921527561,16.1813887061086,16.2088235716498,16.2072078670305,17.2215942384264,17.235925952032,17.2166164249729,17.1192965711556,17.9796583262336,17.9075159545842,18.0083460768565,17.8375894938681,17.7305550273153,17.6893546728477,17.6618767369783,17.6626976937518
"Scyl1",1,NA,11.9704778304275,11.8219056492773,12.1395045433019,11.8339640950487,12.2878247950669,12.707823733104,12.2119824971281,11.9529205128334,12.5513597543858,12.1039497985643,12.4674144216812,12.6919862676286,13.0546087333195,13.3635807992923,13.6359000483707,13.1483188924823,9.9754598835687,10.9408817073737,9.51403805362948,9.5981460596327,13.5560404592306,13.5107862336677,13.3620153067477,13.7017742523228,15.7166426310356,15.6538778907343,15.7395792968894,15.4830971461432,14.14893979392,13.7896320163498,13.9842398996557,14.1703784549547,16.0083300380773,16.0605266924385,16.1131821972085,15.840047495945,16.0551048158633,16.025514995582,16.0116423671672,16.1467590093174,15.8878057463849,16.0492428098158,15.8940838402762,15.9101872480683,14.7769204534527,14.7698030666843,14.4797808987667,14.7701983992454,16.6301117480121,16.6996855497862,16.7164640178401,16.7653148776792,16.5908484250984,16.7367133674964,16.4835500229558,16.406942504539,15.6988883634719,15.5474822570611,15.7202661248031,15.9291812995381,15.5596487818048,15.5463611641562,15.5168708277495,15.4584842984485,15.8184951283571,15.8297854128689,15.636550768697,15.6576274442416,15.350445744098,15.2084975458628,15.3195504501144,14.8566254900027,16.3774573275961,16.6977654973696,16.4710086666131,16.5334112776787,15.9966073566486,16.0995890779022,16.0335213890721,16.1156855378173,15.94510688696,16.1662546268461,15.8847325875504,15.9160233152314,16.1274740293459,16.1721329554497,16.1534711462476,16.1184654183095,15.1235706453653,15.2300120038746,15.1291321787694,14.9948786338679,14.734327151156,15.0017829274726,14.8339303976279,14.6936541817195
"Brd4",1,NA,10.0119762057356,10.4542010107047,9.6559685288216,9.20086060256177,9.74358547718598,10.2160688547758,10.1247731448594,10.7525767191708,10.9988138962795,10.5199570470263,10.5250399270654,10.3131439842597,9.62276702688757,11.1947271983163,10.5895732791402,10.0460873677338,9.14890069180028,10.0805356531516,9.53938166432206,10.167471051791,9.21588141949831,8.59749045639864,10.9441842753059,9.53896703544545,10.2377763223132,11.3711370890765,10.5510509981629,9.84115173404759,11.149829162611,9.49621529902785,10.3270072829922,10.1719609254557,9.37598996511022,10.7754142354461,9.993929896353,9.62384564483778,11.3857684823137,9.74218818505579,10.8474892612438,10.5382132665718,9.22943232627011,9.80798109752049,9.60583067706034,9.15338312339644,11.0782738450533,8.85330526894023,10.0738394412213,10.9831931630873,9.43582749272232,10.3333952361608,9.51785214710681,9.13975907096943,10.87762306075,9.86739180988273,10.3212708529821,9.66958727477243,15.3365475372728,15.0008502224206,14.9309613004312,14.8667182134356,9.20277932945006,10.9661951742165,10.5095058745382,10.5682975972791,11.0824515788804,10.45625562054,11.433311446304,10.3874310521998,10.6661536058701,9.48303056366365,11.4277648360067,11.031131259238,10.0392634925501,10.7389984126669,9.19065320880095,9.87697867283683,11.246881108425,9.34680880200596,9.99939773293132,10.0857069367714,9.90154455666567,10.7279169561668,9.7971399301276,10.2254006494976,11.493889969263,10.3346679036566,10.7483770650165,11.1551891103473,9.0497970209153,9.45673499470035,10.5556010005239,10.0736090479674,10.7321257582181,9.7153548602666,10.3799507069275,9.76145292909877
"Stk3",1,NA,19.0987231188878,18.6665615454177,19.1327583923837,19.2114741023244,18.5219923290304,18.563105743219,18.6141788036806,18.5921666610439,18.9480814571321,18.9316059751089,19.1424000675813,19.2093322792429,19.0928181735789,18.9533888495837,18.8890630746915,18.9179805286802,18.8798937265734,18.9263934245636,19.1394573644605,19.1972134471658,19.4015087347419,19.3264529172321,19.0372485828855,19.0905149107371,18.8603514213217,18.8916487318009,18.7677245507209,18.9056096331719,18.9685938165875,19.1705075466248,19.1296588703801,19.0428107366646,18.5748164132352,18.4369107248613,18.3757159887994,18.5955297586479,18.9328858025757,18.9030155611214,19.1159615384767,19.1434054059466,19.1286304864644,19.196012046211,19.3034097935662,19.5684497858253,19.256110265562,19.2998897973967,19.4196024938128,19.3609230238959,19.1249100313131,19.2064908748783,19.1880256014631,19.1654559215265,18.9863008832615,19.0006899802286,19.0718629884707,19.1687636110323,18.8993614029845,19.4465707661344,18.8925969952896,19.2174250953757,19.075996887914,19.1043098399184,19.3688905775955,19.4711637491595,19.0655025982553,18.9169539235209,19.1460441895079,19.4938277845543,19.071854664645,19.0348078245827,18.9968669861834,19.1140894719181,18.8565062310163,19.0348390540286,18.9629707239111,18.9096763515105,18.9002805382173,18.9493072461046,19.0497617158895,18.8977101618543,18.88550486681,18.6556156255444,18.9392760470872,18.79240978261,18.7707956777587,18.907121984674,18.8529603108401,18.9174211220521,19.0887317362941,19.1197548476563,19.0009930806606,19.4997363884876,18.9803215142937,18.8889561779254,18.9072466253288,18.9897236322446
"Stk4",1,NA,18.1767045127299,17.8362277469723,18.2061004911861,18.218016351682,16.9469131646648,17.1775355107704,17.1218838337945,16.9418290076823,17.6776906507379,17.5782019726401,17.6750772601238,17.7595394049141,17.4416747908311,17.3690442996305,17.1526949439787,17.0642018139681,17.7341000666459,17.7512214862324,17.7976019803132,17.7684085426984,17.8013362668854,17.7203247057364,17.2951257380096,17.2513339519118,17.9200113025371,17.8809425411043,17.7448702515678,17.9075121269434,18.0167791366743,18.1114230470403,18.1217530483574,18.0694785666348,17.4373236552286,17.1805666643784,17.0315987594399,17.2747832554756,17.6666182595237,17.4659894328662,17.6883740963034,17.5882629308352,17.8233073129767,17.8326978870131,17.8554734040308,17.9856737173484,17.6635303734736,17.7550092236296,17.802048580037,17.6686862047464,18.0667414534825,18.0473900172248,17.9172465747395,17.8130195590912,17.7864083013634,17.8207521212471,17.9572678517366,18.0013639969147,17.5577050445157,17.8343185812815,17.5180257347069,17.6928103637909,17.48139134179,17.4191417603176,17.7626563625627,17.9765327877368,17.654700534747,17.4811882762094,17.5695228122679,17.7377653747749,18.1222476737979,18.0539394553299,17.9707190448183,18.1057655862968,17.9897932417022,18.0233118946961,18.0260122908432,17.9296016254409,17.756986041578,17.7329556815971,17.6978323465131,17.6076603156187,17.8426701671653,17.6447368234875,17.866295093144,17.6393180308873,17.4452305577599,17.4295679750714,17.4357278477941,17.5786358303085,17.8920888351904,17.9873682156839,17.6362923765032,17.9003850500946,17.8560018452406,17.7784331009287,17.8212953524458,17.757597749982
"Dclk1",1,NA,9.63688634560788,8.68842658176016,9.82585967743156,10.4765587986097,10.1035122365141,10.0349558832959,11.1777490844063,10.5662481849303,9.88638585161884,10.1367173237475,10.7111822995057,11.4222912819617,9.51196831131428,9.77750341779,10.4192243093107,10.9776506246915,9.88241719151608,9.87964434370905,9.97699005937754,9.89110731597644,9.1941769721821,8.25525168573138,9.24475416957741,9.15948140495766,10.3877779549926,9.29231266377952,10.0353521595659,9.58265525825306,10.6215624682463,10.2216794558966,11.3427418839536,10.1148623767402,9.77207170110569,10.2981305176073,11.3576948119563,9.9093829951368,10.1635589916749,9.45901536233508,10.3118537849454,10.755403903819,9.13484721423438,9.83874617699846,10.2761255603947,9.97373093447648,9.85469056571432,9.9636031948196,10.0401634508998,10.5687727458226,10.0483567632536,9.3387069834089,10.2377707884742,9.70565543382686,9.87546819372578,9.93526503494196,10.2741284489777,9.55836369392379,10.2056105116578,10.3753250478223,10.7376850192812,10.6744569926697,11.9258520754551,9.44551232946616,8.9395920395206,10.5125240649252,9.66222542273352,11.0021455812973,10.5468510856556,10.3650365193903,11.2629325732828,10.6766093715731,10.6468585604258,10.3667958851555,9.46707362483523,10.7683650045623,10.3495395188272,10.0475975327168,11.0054891096294,11.4608542602469,10.4886157766317,10.351539707445,9.88915466705616,9.21061665039392,9.92886858994029,10.4390511304355,10.0068023489752,9.81656443206052,10.1953828007261,9.6476979475543,10.364658740281,10.8341382051016,10.9284078176151,10.7527930308765,10.8588258016204,10.433491354462,10.1932955773041,9.27770834915532
"Mtor",1,NA,16.7659646203051,16.9794425617612,16.998362833099,17.0877735047689,17.4380243877963,17.6011867710293,17.6626333151517,17.8029644380352,16.4479787729024,16.5822865488614,16.4480465938872,16.6670080468178,17.4531627047608,17.3645191846959,17.5354977363837,17.5138641575655,16.2138536527714,16.1552681056379,16.128422827645,16.168761921623,17.2536082906263,17.1921786463723,17.3285741084559,17.5451175531427,18.8572865712251,19.1640873184975,19.0017945735273,18.9679215934622,18.5863906673675,18.6083428581752,18.5131267415252,18.6923073590715,18.6893801409684,18.6906856442687,18.8234667350723,18.8122664170367,18.223185703913,18.2058960553669,18.3413608108157,18.2547867211196,19.3832617185223,19.5722977922965,19.5478288481616,19.7469724131791,19.423682372459,19.4540560707551,19.5721357647159,19.4321039074139,19.5132203742012,19.6433482899693,19.7662741284588,19.8866838901285,19.5636195419334,19.5806276029213,19.5326086670275,19.5865360894856,19.3810350246556,19.4250168557235,19.4706761894241,19.367374817044,19.5996147236571,19.6204626197475,19.5580107032091,19.6144252439188,19.5544890993646,19.6849120628273,19.6579818430679,19.8270654247395,19.5702605085699,19.6112886378712,19.7219984762783,19.7303127438055,19.3966656238407,19.5089567587437,19.6609717855246,19.5849041877801,19.2743631326977,19.4459730214575,19.4147669681783,19.4407267556271,19.2549614432409,19.2301543781607,19.5597446982016,19.3706342468974,19.1517707137419,19.2335214284123,19.1425923599933,19.1176342750793,19.6546694435871,19.6589902188277,19.7350951358235,19.8210920969982,19.5946390286127,19.5852324755832,19.5831768702639,19.6274678511577
"Mink1",1,NA,10.7498493917353,11.3388018171036,10.3236505688187,9.8818855805633,10.1247771103953,11.4495548357645,9.77465695200699,11.1227353393492,11.4516157492434,11.4379866578737,11.4539842720186,11.2612869789444,9.75957875489848,11.0398976778745,10.982817773196,10.2545661785102,14.2432981944948,14.9505116821759,14.357256732955,13.985846458225,11.3546685337842,10.0499540205879,10.0020170219901,10.550139658514,10.3120326937122,11.3546397882835,9.32065202123558,9.67354438175616,9.30643125142305,10.7484691853108,10.552245263731,9.26449921583253,9.02018359016828,9.80528734937682,10.4560772454155,11.3437687851127,9.97176088333695,10.7292399887603,10.4639633291671,9.48419015985683,10.6059263178698,10.139353747273,9.84570140539708,10.4309364791249,10.1026825100439,9.65295788298249,9.86471204579075,9.72733120349388,9.00633230160032,8.89504521044679,8.99779892608319,9.71626796908652,9.84425489524279,10.7213170972485,10.7656798617973,10.1380004624966,10.2132897218252,9.7557859927056,8.5490435933677,10.7146781169421,10.1085987120685,10.3039278286492,11.0641947354782,10.8467212979273,9.6598610763861,9.74157179842208,11.4499056697873,11.5654063789855,11.6576841170784,10.2711950839266,10.3040560415217,10.5884115825003,11.0718282639932,10.440984464619,10.7269113996201,11.1494169109962,10.9925522568453,11.7038646349302,11.2131814845713,11.6381641873555,9.01050140536444,10.6304609286781,10.4893270710343,9.71567287923525,9.64348257023427,10.4360756036983,9.72177614575373,10.0640240260103,10.6507214718065,9.93682367459817,10.6165911855819,8.32093131321899,13.0616219435039,12.9164033949666,13.2328308417121,12.8083106248135
"Csnk1e",1,NA,15.7059744019431,16.20496508904,15.6610826034109,15.6872999257467,16.5269966966615,16.5632903496841,16.3970398196767,16.6036661627763,15.6560452326633,15.6546562416649,15.2396153600013,15.468658438487,15.1091379489096,15.2782231761266,15.2247437156482,15.2716697624545,15.3721889819154,15.6402335640725,15.2085219655209,15.2267203331548,15.2613831337824,15.4018527124686,15.4181367436428,15.5947268078115,16.0262760138727,15.8663126993243,15.9447574378467,15.5773511325578,15.5101746600482,15.1624969317523,15.2111469777008,15.1747373359586,17.966189021438,17.9275341499824,17.9074346103531,17.8029203606764,17.5540183567012,17.5200609993472,17.5310304230117,17.5254445323526,18.0150540626468,18.1120412265605,18.0066680636485,17.8921243890403,15.5528807629976,15.3823993823987,15.2731640309128,15.215921374372,15.696370027489,15.5572039911689,15.6713214409849,15.4616465152505,15.4910771114096,15.4503558913983,15.187233521083,14.8099827726508,15.1658456581231,14.845362758865,14.8230407550915,14.8017836614638,14.9367360457639,14.6974966944182,14.3528161961487,14.4713698223075,15.7382797443166,15.4527873185271,15.4525635157033,15.5604317223702,15.1854219248836,14.9345928999359,14.4966781467379,14.8538787867809,15.9753249986483,15.6320016588026,15.6918661237836,15.7901113707888,15.7347380925508,15.654589979184,15.5153095670248,15.5817375909164,17.3836144074342,17.2992242462145,17.3215731973821,17.4057135980092,15.1045212180798,15.0444874092528,14.8535396253416,14.6717648387549,15.523713038126,15.441736510347,15.3411721852815,15.2350321882881,15.9751692939404,15.837180718703,15.6991157379117,15.5996739518468
